2014/12/17,,593,1,463,接地３Ｐ３０Ａ引掛埋込コンセント・Ｂ,1,,1,3,1169,1169,1950,1,1,3
2014/12/26,,594,1,868,プラモール(テープ付)２号　カベ白,1,,4,4,205,820,350,5,1,5
2014/12/26,,594,1,767,モール用スイッチボックス１ケ用(カベ白),1,,1,3,348,348,440,5,1,5
2014/12/26,,594,1,768,モール用スイッチボックス２ケ用(カベ白),1,,1,3,728,728,1000,5,1,5
2014/12/25,,589,1,598,ワイド２１　埋込ほたるスイッチＢ,2,パナソニック電工,4,3,239,956,430,2,1,2
2014/12/25,,589,1,599,ワイド２１　埋込ほたるスイッチＣ,2,パナソニック電工,2,3,324,648,580,2,1,2
2014/12/25,,589,1,589,ワイド２１　スイッチハンドル　シングル　表示・ネーム付　ホワイト,2,パナソニック電工,1,3,108,108,190,2,1,2
2014/12/25,,589,1,591,ワイド２１　スイッチハンドル　ダブル　表示・ネーム付　ホワイト,2,パナソニック電工,2,3,108,216,190,2,1,2
2014/12/25,,589,1,592,ワイド２１　スイッチハンドル　トリプル　表示・ネーム付　ホワイト,2,パナソニック電工,3,3,108,324,190,2,1,2
2014/12/25,,589,1,609,ワイド２１　ラウンドスイッチプレート１連用,2,パナソニック電工,1,5,63,63,110,2,1,2
2014/12/25,,589,1,610,ワイド２１　ラウンドスイッチプレート２連用,2,,1,5,126,126,220,2,1,2
2014/12/25,,589,1,593,ワイド２１　スイッチ金属取付枠,2,パナソニック電工,3,3,33,99,60,2,1,2
2014/12/25,,588,1,409,天井埋込形換気扇,2,,1,2,12800,12800,32000,2,1,2
2014/12/9,,595,1,1,,1,,1,14,930,930,,5,1,5
2014/12/9,,595,1,1,,1,,10,3,160,1600,,5,1,5
2014/12/27,,596,1,1,,1,,1,14,379,379,,4,1,4
2014/12/27,,596,1,982,５Ｃ用接栓　２コ入り,1,,4,3,379,1516,,4,1,4
2014/12/27,,596,1,1008,Ｆ型中継接栓,1,,1,3,408,408,,4,1,4
2014/12/27,,597,1,1,,1,,1,4,2550,2550,,5,1,5
2014/12/27,,597,1,1,,1,,1,4,438,438,,5,1,5
2014/12/27,,597,1,1,,1,,1,3,1380,1380,,5,1,5
2014/12/27,,597,1,1,,1,,1,3,570,570,,5,1,5
2014/12/27,,597,1,1,,1,,1,3,500,500,,5,1,5
2014/12/27,,597,1,1,,1,,4,3,38,152,,5,1,5
2014/12/9,,598,1,1,,1,,1,3,2080,2080,,5,1,5
2014/12/16,,599,1,1,,1,,1,4,267,267,,4,1,4
2014/12/16,,599,1,1,,1,,1,3,3505,3505,,4,1,4
2014/12/16,,599,1,869,ＰＶＫボックス　中形四角(浅型)　ノック無,1,,1,3,331,331,580,4,1,4
2015/1/18,,600,1,1,,1,,1,7,369,369,,4,1,4
2015/1/18,,600,1,1,,1,,1,7,1108,1108,,4,1,4
2015/1/19,,601,1,488,アースターミナル付フル防水コンセント　３コ用,2,パナソニック電工,1,3,855,855,1350,4,1,4
2014/12/29,,585,1,258,盤用スペースダクト　Ｗ５００×Ｈ５００×Ｄ１２０,1,,1,3,11700,11700,19500,2,1,2
2014/12/29,,585,1,160,動力用開閉器(埋込形)　スイッチボックス用　ランプ付,1,,3,3,1440,4320,2310,2,1,2
2014/12/29,,585,1,560,新金属プレート１５コ用,1,,1,5,1530,1530,2700,2,1,2
2014/12/29,,585,1,527,埋込ネームスイッチＢ,2,パナソニック電工,12,3,149,1788,260,2,1,2
2014/12/29,,585,1,530,埋込パイロットスイッチＢ　４Ａ,2,パナソニック電工,1,3,630,630,1100,2,1,2
2014/12/29,,585,1,504,埋込ダブルコンセント,2,パナソニック電工,10,3,148.5,1485,260,2,1,2
2014/12/29,,585,1,505,埋込トリプルコンセント,1,,2,3,207,414,370,2,1,2
2014/12/29,,585,1,501,埋込アースターミナル付接地コンセント,1,,4,3,333,1332,590,2,1,2
2014/12/29,,585,1,507,埋込アースターミナル付ダブルコンセント,2,パナソニック電工,1,3,333,333,590,2,1,2
2014/12/29,,585,1,502,埋込アースターミナル付接地ダブルコンセント,2,パナソニック電工,5,3,414,2070,750,2,1,2
2014/12/29,,585,1,515,テレホンガイド,2,パナソニック電工,5,3,26,130,45,2,1,2
2014/12/29,,585,1,512,ブランクチップ,2,パナソニック電工,3,3,26,78,45,2,1,2
2014/12/29,,585,1,521,石膏ボード用はさみ金具,2,パナソニック電工,40,3,39.6,1584,70,2,1,2
2014/12/29,,585,1,518,埋込取付枠,2,パナソニック電工,20,3,28,560,50,2,1,2
2014/12/29,,585,1,539,モダンプレート３コ用,2,パナソニック電工,7,5,63,441,110,2,1,2
2014/12/29,,585,1,544,モダンプレート６コ用,2,パナソニック電工,2,5,126,252,220,2,1,2
2014/12/29,,585,1,555,新金属プレート１コ用,2,パナソニック電工,3,5,171,513,300,2,1,2
2014/12/29,,585,1,557,新金属プレート３コ用,2,パナソニック電工,13,5,171,2223,300,2,1,2
2014/12/29,,586,1,1,,1,,1,15,124500,124500,,2,1,2
2014/12/22,,587,1,795,台付スライドボックス　１ケ用,3,,100,3,45,4500,100,2,1,2
2015/1/20,,590,1,863,硬質ビニル電線管　ＶＥ１６　４ｍ　チョコレート,1,,2,4,450,900,620,2,1,2
2015/1/20,,590,1,864,ＴＳカップリング　ＶＥ１６　チョコレート,1,,1,3,43,43,87,2,1,2
2015/1/20,,590,1,865,ＶＥ両サドル１６　チョコレート,1,,50,3,14,700,28,2,1,2
2015/1/20,,590,1,47,家庭用ＵＨＦアンテナ　２５素子相当(中・弱電界用),1,,1,11,8500,8500,,2,1,2
2015/1/20,,590,1,309,パラボラアンテナ取付金具,1,,1,3,1600,1600,3200,2,1,2
2015/1/20,,590,1,686,ニューＦモール用ＢＯＸ１個用浅型ホワイト,23,マサル工業,2,3,230,460,460,2,1,2
2015/1/20,,590,1,688,１号ニューエフモール本体　ホワイト色,23,マサル工業,2,4,105,210,210,2,1,2
2015/1/20,,590,1,692,マジックステッカー(壁面用),23,マサル工業,1,8,572,572,1360,2,1,2
2015/1/20,,591,1,185,ＶＶＦケーブル　２．６ｍｍ ２Ｃ,1,,100,6,127,12700,,2,1,2
2015/1/20,,592,1,488,アースターミナル付フル防水コンセント　３コ用,2,パナソニック電工,3,3,765,2295,1350,2,1,2
2015/1/20,,592,1,507,埋込アースターミナル付ダブルコンセント,2,パナソニック電工,5,3,333,1665,590,2,1,2
2015/1/20,,592,1,519,パネルはさみ金具,2,,20,3,40,800,70,2,1,2
2015/2/5,,358,1,1,,1,,1,4,270,270,,5,1,5
2015/2/5,,358,1,1,,1,,2,3,53,106,,5,1,5
2015/2/5,,358,1,1,,1,,2,3,30,60,,5,1,5
2015/2/5,,358,1,1,,1,,1,3,28,28,,5,1,5
2015/1/31,,357,1,1,,1,,1,3,973,973,,4,1,4
2015/1/31,,357,1,1,,1,,1,14,487,487,,4,1,4
2015/1/31,,357,1,1,,1,,1,3,560,560,,4,1,4
2015/1/31,,357,1,1,,1,,1,8,621,621,,4,1,4
2015/1/25,,359,1,1,,1,,1,1,17500,17500,,,1,1
2015/12/20,,360,1,1,,1,,2,1,12000,24000,,31,1,31
2014/12/22,,602,1,1,,1,,1,1,17000,17000,,3,1,3
2014/12/22,,603,1,1,,1,,1,1,17000,17000,,3,1,3
2014/12/22,,604,1,1,,1,,1,12,38000,38000,,3,1,3
2015/1/21,,361,1,1,,1,,1,12,4250,4250,,3,1,3
2014/1/22,,362,1,1,仮設手伝い,1,,0.5,1,17000,8500,,3,2,3
2015/1/20,,605,1,1,,1,,1,12,,,,12,1,12
2015/1/20,,606,1,1,,1,,1,12,,,,15,1,15
2015/2/10,,366,1,176,ケミカルボルトＣＢ Ｍ１６×２００ＶＳ,1,,4,4,500,2000,,2,1,2
2015/2/10,,366,1,1,,1,,1,12,,,,2,1,2
2015/2/10,,377,1,401,天井埋込形換気扇　低騒音形　ユニットバス用　１００�／ｈタイプ,1,,1,2,5520,5520,13800,2,1,2
2015/2/10,,364,1,566,防雨埋込スイッチプレート(１コ用),1,,1,5,558,558,980,2,1,2
2015/2/10,,364,1,526,埋込ホタルスイッチＣ,1,,4,3,360,1440,640,2,1,2
2014/12/24,,586,1,862,タイカスールＢＰ３,1,,1,14,13200,13200,20200,2,1,2
2015/1/22,,564,1,204,投光器取付架台(２灯取付用),1,,1,3,6200,6200,16300,2,1,2
2015/1/22,,564,1,207,ベースプレート式ポール　４．５m丸ポール　φ８９．１,1,,1,4,36700,36700,96600,2,1,2
2015/1/22,,564,1,1,,1,,-1,12,3400,-3400,,2,1,2
2015/1/8,,344,1,47,家庭用ＵＨＦアンテナ　２５素子相当(中・弱電界用),1,,1,11,8500,8500,,2,1,2
2015/1/9,,345,1,938,６００Ｖ　ＣＶＴケーブル　３８ｍｍ２,1,,30,6,1190,35700,,2,1,2
2015/1/9,,345,1,950,６００Ｖ　ＶＶＲケーブル　８ｍｍ２ ３Ｃ,24,,30,6,310,9300,,2,1,2
2015/1/9,,345,1,929,６００Ｖ　ＣＶケーブル　３．５ｍｍ２ ４Ｃ,1,,24,6,203,4872,,2,1,2
2015/1/9,,345,1,951,６００Ｖ　ＣＶケーブル　２ｍｍ２ ４Ｃ,1,,21,6,132,2772,,2,1,2
2015/1/20,,347,1,847,ＦＥＰ用両サドル　ＦＥＰ４０用,1,,20,3,90,1800,180,2,1,2
2015/1/20,,347,1,992,ステンレスバンド　２０ｍｍ×５０ｍ巻,1,,1,8,2000,2000,,2,1,2
2015/1/20,,347,1,117,締付金具　２０ｍｍ,1,,50,3,78,3900,,2,1,2
2015/1/20,,348,1,170,ナイスハット,41,,20,3,36,720,72,2,1,2
2015/1/20,,348,1,182,ＶＶＦケーブル　１．６ｍｍ ３Ｃ,1,,100,6,69,6900,,2,1,2
2015/1/20,,348,1,183,ＶＶＦケーブル　２．０ｍｍ ２Ｃ,22,昭和電線,200,6,67,13400,,2,1,2
2015/1/20,,348,1,184,ＶＶＦケーブル　２．０ｍｍ ３Ｃ,1,,600,6,104,62400,,2,1,2
2015/1/20,,348,1,756,ＰＦ管１６　ベージュ　５０ｍ,1,,3,10,2350,7050,9080,2,1,2
2015/1/20,,348,1,923,ＶＶＦケーブル　１．６ｍｍ ２Ｃ,1,,500,6,40,20000,,2,1,2
2015/1/20,,348,1,186,同軸ケーブル　Ｓ５Ｃ ＦＢ　グレー,1,,100,6,41,4100,,2,1,2
2015/1/20,,348,1,945,６００Ｖ　ＩＶ電線　１４ｍｍ２(緑),1,,30,6,180,5400,,2,1,2
2015/1/27,,349,1,693,２号ニューエフモール本体　茶色,23,マサル工業,-2,4,135,-270,275,2,1,2
2015/1/27,,349,1,695,２号ニューエフモールエンド　茶色,1,,-2,3,62,-124,115,2,1,2
2015/1/27,,350,1,866,埋込四角アウトレットボックス　中形四角(深型),1,,-3,3,175,-525,350,2,1,2
2015/1/27,,350,1,867,プラ塗代カバー　丸型　塗代付,1,,-3,3,65,-195,130,2,1,2
2015/1/20,,349,1,147,流し元灯　ＦＬ２０Ｗ×１,1,,1,2,2160,2160,4800,2,1,2
2015/1/20,,349,1,693,２号ニューエフモール本体　茶色,23,マサル工業,7,4,135,945,275,2,1,2
2015/1/20,,349,1,694,２号ニューエフモールマガリ　茶色,23,,2,3,62,124,115,2,1,2
2015/1/20,,349,1,695,２号ニューエフモールエンド　茶色,1,,2,3,62,124,115,2,1,2
2015/1/20,,349,1,526,埋込ホタルスイッチＣ,1,,2,3,360,720,640,2,1,2
2015/1/20,,349,1,535,モダンプレート１コ用,2,パナソニック電工,2,5,63,126,110,2,1,2
2015/1/20,,350,1,1272,ＶＶＦケーブル　１．６ｍｍ ２Ｃ,22,昭和電線,200,6,40,8000,,2,1,2
2015/1/20,,350,1,182,ＶＶＦケーブル　１．６ｍｍ ３Ｃ,1,,100,6,69,6900,,2,1,2
2015/1/20,,350,1,170,ナイスハット,41,,10,3,36,360,72,2,1,2
2015/1/20,,350,1,866,埋込四角アウトレットボックス　中形四角(深型),1,,5,3,175,875,350,2,1,2
2015/1/20,,350,1,867,プラ塗代カバー　丸型　塗代付,1,,5,3,65,325,130,2,1,2
2015/1/20,,350,1,798,ＰＦ管両サドル１６,3,未来工業,50,3,22,1100,43,2,1,2
2015/1/20,,350,1,760,コネクタ　ＰＦ１６,3,未来工業,10,3,45,450,76,2,1,2
2015/1/20,,350,1,152,ＯＫ ３コネクター,28,オーム電気,1,14,500,500,,2,1,2
2015/1/20,,350,1,153,ＯＫ ４コネクター,28,オーム電気,1,14,500,500,,2,1,2
2015/1/20,,350,1,154,ＯＫ ５コネクター,28,オーム電気,1,14,500,500,,2,1,2
2015/1/20,,350,1,155,ＯＫ ６コネクター,1,,1,14,500,500,,2,1,2
2015/1/20,,350,1,156,ＯＫ ８コネクター,1,,1,14,500,500,,2,1,2
2015/1/20,,350,1,157,ＯＫ ２コネクター,28,オーム電気,1,14,500,500,,2,1,2
2015/1/20,,351,1,415,防水：ＨＦ蛍光灯　ＦＨＦ３２×２灯用　安定器,1,,1,3,8500,8500,13100,2,1,2
2015/1/20,,352,1,396,ＦＨＦ３２Ｗ×２　富士型器具,2,,1,2,5250,5250,15900,2,1,2
2015/1/23,,353,1,539,モダンプレート３コ用,2,パナソニック電工,7,5,63,441,110,2,1,2
2015/1/23,,353,1,557,新金属プレート３コ用,2,パナソニック電工,3,5,171,513,300,2,1,2
2015/1/23,,353,1,544,モダンプレート６コ用,2,パナソニック電工,1,5,126,126,220,2,1,2
2015/1/23,,353,1,1451,モダンプレート９コ用,2,パナソニック電工,2,5,252,504,440,2,1,2
2015/1/23,,353,1,548,モダンプレート１５コ用,1,,1,5,567,567,1000,2,1,2
2015/1/23,,353,1,527,埋込ネームスイッチＢ,2,パナソニック電工,5,3,149,745,260,2,1,2
2015/1/23,,353,1,531,埋込パイロットスイッチＢ　０．５Ａ,2,パナソニック電工,3,3,675,2025,1200,2,1,2
2015/1/23,,353,1,504,埋込ダブルコンセント,2,パナソニック電工,5,3,149,745,260,2,1,2
2015/1/23,,353,1,507,埋込アースターミナル付ダブルコンセント,2,パナソニック電工,8,3,333,2664,590,2,1,2
2015/1/23,,353,1,495,埋込コンセント,2,パナソニック電工,5,3,82,410,145,2,1,2
2015/1/23,,353,1,518,埋込取付枠,2,パナソニック電工,20,3,28,560,50,2,1,2
2015/1/23,,353,1,521,石膏ボード用はさみ金具,2,パナソニック電工,20,3,40,800,70,2,1,2
2015/1/23,,353,1,535,モダンプレート１コ用,2,パナソニック電工,5,5,63,315,110,2,1,2
2015/1/26,,353,1,14,ＬＥＤ小型シーリング　電球色,1,,1,2,2580,2580,6600,2,1,2
2015/2/10,,355,1,597,ワイド２１　埋込パイロット・ほたるスイッチＢ　０．５Ａ,2,パナソニック電工,-4,3,792,-3168,1400,2,1,2
2015/2/10,,365,1,358,アップコンシルバー丸型　２コ口,2,,3,3,3090,9270,4630,2,1,2
2015/2/10,,365,1,507,埋込アースターミナル付ダブルコンセント,2,パナソニック電工,10,3,333,3330,590,2,1,2
2015/2/10,,365,1,495,埋込コンセント,2,パナソニック電工,10,3,82,820,145,2,1,2
2015/2/10,,365,1,539,モダンプレート３コ用,2,パナソニック電工,10,5,63,630,110,2,1,2
2015/2/10,,365,1,209,ＬＥＤダウンライト,1,,2,2,1800,3600,4300,2,1,2
2015/2/12,,368,1,393,ラピット蛍光灯　昼光色,1,,10,4,260,2600,580,2,1,2
2015/2/12,,370,1,1004,コ型金物(ラック金具)　東北型,1,,1,3,160,160,,2,1,2
2015/2/12,,370,1,976,４分×１００ｍｍＢＮ,1,,1,4,120,120,,2,1,2
2015/2/12,,370,1,832,ＶＥ両サドル２８　ベージュ,3,未来工業,20,3,24,480,51,2,1,2
2015/2/12,,370,1,727,積算電力計・計器箱取付板　ベージュ,3,未来工業,1,5,895,895,1790,2,1,2
2015/2/12,,370,1,936,６００Ｖ　ＣＶＴケーブル　１４ｍｍ２,24,矢崎電線,8,6,460,3680,,2,1,2
2015/2/12,,370,1,464,埋込コンセント　接地２Ｐ３０Ａ　２５０Ｖ　ブラック,1,,1,3,1233,1233,2170,2,1,2
2015/2/12,,370,1,550,モダン埋込５８φコンセントプレート,1,,1,5,120,120,220,2,1,2
2015/2/12,,373,1,952,６００Ｖ　ＩＶ電線　５．５ｍｍ２(緑）,1,,15,6,65,975,,2,1,2
2015/2/12,,373,1,937,６００Ｖ　ＣＶＴケーブル　２２ｍｍ２,24,矢崎電線,22,6,670,14740,,2,1,2
2015/2/12,,373,1,170,ナイスハット,41,,10,3,36,360,72,2,1,2
2015/2/10,,369,1,807,硬質ビニル電線管　ＶＥ２８　４ｍ　ベージュ,3,未来工業,2,4,763,1526,1430,1,1,3
2015/2/10,,369,1,721,ＴＳカップリング　ＶＥ２８　ベージュ,1,,1,3,126,126,210,1,1,3
2015/2/10,,369,1,771,ノーマルベンド　ＶＥ２８　ベージュ,3,未来工業,1,4,315,315,520,1,1,3
2014/5/28,,47,1,1,,1,,1,11,325000,325000,,1,1,3
2015/2/13,,379,1,1,,1,,1,12,,,,32,1,32
2015/2/5,,355,1,588,ワイド２１　スイッチハンドル　シングル　表示付　ホワイト,2,パナソニック電工,1,3,68,68,120,2,1,2
2015/2/5,,355,1,453,ワイド２１　埋込ホーム用テレビターミナル(電流通過形),2,パナソニック電工,3,3,495,1485,870,2,1,2
2015/2/5,,355,1,626,ワイド２１　埋込コンセント絶縁取付枠,2,パナソニック電工,4,3,31,124,55,2,1,2
2015/2/5,,355,1,638,ワイド２１　ラウンドコンセントプレート４コ用(３コ＋１コ用),2,パナソニック電工,4,5,126,504,220,2,1,2
2015/2/5,,355,1,587,ワイド２１　スイッチハンドル　トリプル　ネーム付　ホワイト,2,パナソニック電工,3,3,74,222,130,2,1,2
2015/2/5,,355,1,610,ワイド２１　ラウンドスイッチプレート２連用,2,,1,5,126,126,220,2,1,2
2015/2/5,,355,1,516,ワイド２１　テレホンガイド,1,,1,3,26,26,45,2,1,2
2015/2/5,,355,1,624,ワイド２１　１５Ａ・２０Ａ兼用埋込接地コンセント(２５０Ｖ),2,,1,3,324,324,580,2,1,2
2015/2/5,,355,1,619,ワイド２１　埋込アースターミナル付コンセント,2,パナソニック電工,6,3,270,1620,480,2,1,2
2015/2/5,,355,1,594,ワイド２１　埋込スイッチＢ,2,パナソニック電工,14,3,108,1512,190,2,1,2
2015/2/5,,355,1,591,ワイド２１　スイッチハンドル　ダブル　表示・ネーム付　ホワイト,2,パナソニック電工,5,3,108,540,190,2,1,2
2015/2/5,,355,1,586,ワイド２１　スイッチハンドル　ダブル　ネーム付　ホワイト,2,パナソニック電工,7,3,74,518,130,2,1,2
2015/2/5,,355,1,597,ワイド２１　埋込パイロット・ほたるスイッチＢ　０．５Ａ,2,パナソニック電工,4,3,792,3168,1400,2,1,2
2015/2/5,,355,1,599,ワイド２１　埋込ほたるスイッチＣ,2,パナソニック電工,4,3,324,1296,580,2,1,2
2015/2/5,,355,1,589,ワイド２１　スイッチハンドル　シングル　表示・ネーム付　ホワイト,2,パナソニック電工,3,3,108,324,190,2,1,2
2015/2/5,,355,1,583,ワイド２１　スイッチハンドル　シングル　ネームなし　ホワイト,2,パナソニック電工,4,3,37,148,65,2,1,2
2015/2/5,,355,1,597,ワイド２１　埋込パイロット・ほたるスイッチＢ　０．５Ａ,2,パナソニック電工,2,3,792,1584,1400,2,1,2
2015/2/5,,355,1,598,ワイド２１　埋込ほたるスイッチＢ,2,パナソニック電工,8,3,239,1912,430,2,1,2
2015/2/5,,355,1,593,ワイド２１　スイッチ金属取付枠,2,パナソニック電工,16,3,33,528,60,2,1,2
2015/2/5,,355,1,592,ワイド２１　スイッチハンドル　トリプル　表示・ネーム付　ホワイト,2,パナソニック電工,9,3,108,972,190,2,1,2
2015/2/5,,355,1,609,ワイド２１　ラウンドスイッチプレート１連用,2,パナソニック電工,16,5,63,1008,110,2,1,2
2015/2/5,,355,1,623,ワイド２１　埋込アースターミナル付ダブルコンセント,2,パナソニック電工,4,3,333,1332,590,2,1,2
2015/2/5,,355,1,632,ワイド２１　ラウンドコンセントプレート３コ用,2,パナソニック電工,40,5,63,2520,110,2,1,2
2015/2/5,,355,1,622,ワイド２１　埋込ダブルコンセント,2,パナソニック電工,33,3,149,4917,260,2,1,2
2015/2/5,,355,1,488,アースターミナル付フル防水コンセント　３コ用,2,パナソニック電工,2,3,765,1530,1350,2,1,2
2015/2/5,,355,1,576,防雨入線カバー,2,パナソニック電工,1,3,351,351,620,2,1,2
2015/2/5,,353,1,14,ＬＥＤ小型シーリング　電球色,1,,1,2,2580,2580,6600,2,1,2
2015/2/9,,356,1,260,ＨＣＢ形ホーム分電盤　リミッタースペース付　５０Ａ　２２＋２,1,,1,15,20580,20580,50500,2,1,2
2015/2/9,,356,1,697,３分配器　全端子電流通過型,1,,1,3,2920,2920,5920,2,1,2
2015/2/9,,354,1,936,６００Ｖ　ＣＶＴケーブル　１４ｍｍ２,24,矢崎電線,17,6,455,7735,,2,1,2
2015/2/9,,354,1,934,６００Ｖ　ＣＶケーブル　５．５ｍｍ２ ４Ｃ,24,矢崎電線,24,6,295,7080,,2,1,2
2015/2/9,,354,1,934,６００Ｖ　ＣＶケーブル　５．５ｍｍ２ ４Ｃ,24,矢崎電線,20,6,295,5900,,2,1,2
2015/2/13,,355,1,596,ワイド２１　埋込パイロット・ほたるスイッチＢ　４Ａ,2,パナソニック電工,4,3,702,2808,1250,2,1,2
2015/2/13,,376,1,261,サーキットブレーカ　２Ｐ３０Ａ　協約形,1,,1,3,1230,1230,2600,2,1,2
2015/2/25,,400,1,1,,1,,1,2,113500,113500,,13,1,13
2015/2/25,,401,1,1,,1,,284,1,121,34364,,14,1,14
2015/2/19,,410,1,1,,1,,3,5,498,1494,,5,1,5
2015/3/6,,411,1,1,,1,,10,8,202,2020,,5,1,5
2015/3/6,,411,1,1,,1,,1,8,462,462,,5,1,5
2015/3/6,,411,1,1,,1,,1,3,2080,2080,,5,1,5
2015/3/9,,412,1,886,プラモール(テープ付)　１号　ベージュ,1,,7,4,158,1106,290,5,1,5
2015/3/9,,412,1,887,プラモール曲ガリ　１号　ベージュ,1,,2,3,95,190,140,5,1,5
2015/3/9,,412,1,888,プラモール入ズミ　１号　ベージュ,1,,3,3,95,285,140,5,1,5
2015/3/9,,412,1,889,プラモールエンド　１号　ベージュ,1,,6,3,95,570,140,5,1,5
2015/3/9,,412,1,553,モダンカバープレート１連,2,パナソニック電工,1,5,128,128,170,5,1,5
2015/2/13,,363,1,419,ミニハロゲン電球　マルチレイア　１００形,1,,1,3,850,850,1700,1,1,3
2015/2/19,,372,1,874,積算電力計取付板　Ｂ ０型　グレー,1,,2,5,972,1944,1720,1,1,3
2015/2/19,,372,1,946,６００Ｖ　ＣＶＤケーブル　１４ｍｍ２,1,,20,6,376,7520,,1,1,3
2015/2/19,,374,1,941,ＶＶＦケーブル　１．６ｍｍ ２Ｃ,1,,200,6,39,7800,,1,1,3
2015/2/19,,374,1,943,ＶＶＦケーブル　１．６ｍｍ ３Ｃ,1,,100,6,75,7500,,1,1,3
2015/2/19,,374,1,942,ＶＶＦケーブル　２．０ｍｍ ２Ｃ,1,,200,6,73,14600,,1,1,3
2015/2/19,,374,1,953,ＶＶＦケーブル　２．０ｍｍ ３Ｃ,1,,200,6,108,21600,,1,1,3
2015/2/19,,382,1,225,盤用キャビネット,1,,1,15,7410,7410,14500,1,1,3
2015/2/19,,382,1,784,防水プールボックス　３００×３００×２００　ベージュ,1,,1,3,4950,4950,19000,1,1,3
2015/2/19,,391,1,941,ＶＶＦケーブル　１．６ｍｍ ２Ｃ,1,,200,6,39,7800,,1,1,3
2015/2/19,,391,1,942,ＶＶＦケーブル　２．０ｍｍ ２Ｃ,1,,100,6,73,7300,,1,1,3
2015/2/19,,391,1,953,ＶＶＦケーブル　２．０ｍｍ ３Ｃ,1,,100,6,108,10800,,1,1,3
2015/2/19,,392,1,259,サーキットブレーカ　３Ｐ５０Ａ　協約形,4,日東工業,1,3,1750,1750,5100,1,1,3
2015/3/4,,405,1,544,モダンプレート６コ用,2,パナソニック電工,1,5,126,126,220,2,1,2
2015/3/4,,405,1,547,モダンプレート１２コ用,2,,1,5,375,375,680,2,1,2
2015/3/4,,390,1,430,ワイド２１　埋込情報モジュラジャック(ＣＡＴ５Ｅ),2,,6,3,819,4914,1340,2,1,2
2015/3/4,,390,1,429,埋込情報モジュラジャック(ＣＡＴ５Ｅ),1,,-6,3,819,-4914,1340,2,1,2
2015/3/4,,390,1,429,埋込情報モジュラジャック(ＣＡＴ５Ｅ),1,,6,3,819,4914,1340,2,1,2
2015/3/4,,390,1,488,アースターミナル付フル防水コンセント　３コ用,2,パナソニック電工,1,3,765,765,1350,2,1,2
2015/3/4,,390,1,521,石膏ボード用はさみ金具,2,パナソニック電工,21,3,40,840,70,2,1,2
2015/3/4,,390,1,589,ワイド２１　スイッチハンドル　シングル　表示・ネーム付　ホワイト,2,パナソニック電工,4,3,108,432,190,2,1,2
2015/3/4,,390,1,591,ワイド２１　スイッチハンドル　ダブル　表示・ネーム付　ホワイト,2,パナソニック電工,2,3,108,216,190,2,1,2
2015/3/4,,390,1,592,ワイド２１　スイッチハンドル　トリプル　表示・ネーム付　ホワイト,2,パナソニック電工,6,3,108,648,190,2,1,2
2015/3/4,,390,1,593,ワイド２１　スイッチ金属取付枠,2,パナソニック電工,7,3,33,231,60,2,1,2
2015/3/4,,390,1,598,ワイド２１　埋込ほたるスイッチＢ,2,パナソニック電工,4,3,239,956,430,2,1,2
2015/3/4,,390,1,599,ワイド２１　埋込ほたるスイッチＣ,2,パナソニック電工,6,3,324,1944,580,2,1,2
2015/3/4,,390,1,601,ワイド２１　埋込パイロットスイッチＢ　０．５Ａ,2,パナソニック電工,2,3,648,1296,1150,2,1,2
2015/3/4,,390,1,614,ワイド２１　スクエアスイッチプレート１連用,1,,7,5,63,441,110,2,1,2
2015/3/4,,390,1,617,ワイド２１　埋込抜け止めダブルコンセント,1,,2,3,297,594,520,2,1,2
2015/3/4,,390,1,622,ワイド２１　埋込ダブルコンセント,2,パナソニック電工,6,3,149,894,260,2,1,2
2015/3/4,,390,1,626,ワイド２１　埋込コンセント絶縁取付枠,2,パナソニック電工,6,3,31,186,55,2,1,2
2015/3/4,,390,1,640,ワイド２１　スクエアコンセントプレート３コ用,2,パナソニック電工,2,5,63,126,110,2,1,2
2015/3/4,,390,1,641,ワイド２１　スクエアコンセントプレート５コ用,2,パナソニック電工,2,5,126,252,220,2,1,2
2015/3/4,,390,1,642,ワイド２１　スクエアコンセントプレート４コ用(３コ＋１コ用),2,パナソニック電工,4,5,126,504,220,2,1,2
2015/2/10,,367,1,1447,ＶＶＦケーブル　１．６ｍｍ ２Ｃ,24,矢崎電線,400,6,39,15600,,2,1,1
2015/2/10,,367,1,947,ＶＶＦケーブル　１．６ｍｍ ３Ｃ,24,矢崎電線,100,6,73,7300,,2,1,2
2015/2/10,,367,1,948,ＶＶＦケーブル　２．０ｍｍ ２Ｃ,24,矢崎電線,100,6,71,7100,,2,1,2
2015/2/10,,367,1,925,警報用ケーブル　０．９ｍｍ ２Ｃ,2,パナソニック電工,200,6,18,3600,,2,1,2
2015/2/10,,367,1,949,通信線　Ｆ ＣＰＥＶ０．９ｍｍ ２Ｃ,1,,40,6,52,2080,,2,1,2
2015/2/10,,367,1,756,ＰＦ管１６　ベージュ　５０ｍ,1,,1,10,2350,2350,9080,2,1,2
2015/2/18,,564,1,177,ケミカルアンカー　Ｍ１６,1,,4,4,240,960,,2,1,2
2015/2/12,,371,1,870,硬質ビニル電線管　ＶＥ２２　グレー,1,,5,4,350,1750,730,2,1,2
2015/2/12,,371,1,871,ＴＳカップリング　ＶＥ２２　グレー,1,,3,3,59,177,120,2,1,2
